ref_sample,ref_time,dp_group,top1_group,top1_clip,top1_source_time,top1_score,top2_group,top2_clip,top2_source_time,top2_score,top3_group,top3_clip,top3_source_time,top3_score,top4_group,top4_clip,top4_source_time,top4_score,top5_group,top5_clip,top5_source_time,top5_score,score_YOSHINO,score_SAKURI,score_TSUKUYOMI,score_MOMIJI,score_SETSUKA,score_MAGIC
722,180.53282165527344,SETSUKA,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.0,0.9951122403144836,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.25,0.8370121717453003,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,3.75,0.836359977722168,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,3.5,0.7852421998977661,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,3.25,0.7530649900436401,0.24318420886993408,0.2415696233510971,0.32130688428878784,0.2951134741306305,0.9951122403144836,0.20489263534545898
723,180.78286743164062,SETSUKA,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.25,0.9573060870170593,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.5,0.9249880909919739,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.75,0.8317452669143677,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.0,0.8138914108276367,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,5.0,0.8113107085227966,0.18095222115516663,0.2005952149629593,0.25328901410102844,0.32112857699394226,0.9573060870170593,0.19058041274547577
724,181.0329132080078,SETSUKA,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.75,0.986314058303833,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.5,0.9574689865112305,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,5.0,0.9484559893608093,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.0,0.9410898685455322,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.25,0.8862919211387634,0.2104756236076355,0.25485607981681824,0.23256024718284607,0.288129061460495,0.986314058303833,0.19118119776248932
725,181.282958984375,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.0,0.975906491279602,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,5.0,0.9735707640647888,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.25,0.9709102511405945,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.75,0.9406651258468628,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.5,0.8957238793373108,0.23001715540885925,0.28765591979026794,0.22441303730010986,0.29169929027557373,0.975906491279602,0.1858263611793518
726,181.5330047607422,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.5,0.9626392126083374,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.25,0.9417409896850586,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,5.0,0.8240711688995361,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.0,0.8224966526031494,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.5,0.8142889738082886,0.21056577563285828,0.22292262315750122,0.23054856061935425,0.2791721820831299,0.9626392126083374,0.16392606496810913
727,181.78305053710938,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.75,0.9939359426498413,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.0,0.8112625479698181,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.5,0.7570154070854187,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.25,0.6327173709869385,SETSUKA,Create one continuous five-second motion between the supplie (1).mp4,4.25,0.5513639450073242,0.12263418734073639,0.24307583272457123,0.21082612872123718,0.28726309537887573,0.9939359426498413,0.19328910112380981
728,182.03309631347656,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.0,0.9787110090255737,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.25,0.8610659241676331,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.75,0.7701142430305481,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.5,0.6778508424758911,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.5,0.556331992149353,0.10297240316867828,0.277875691652298,0.20558905601501465,0.27767685055732727,0.9787110090255737,0.17068277299404144
729,182.28314208984375,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.5,0.9363688826560974,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.25,0.9275395274162292,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.0,0.7217722535133362,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.75,0.5873979926109314,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,0.75,0.5665646195411682,0.19944347441196442,0.27896928787231445,0.2796175479888916,0.24724474549293518,0.9363688826560974,0.24858726561069489
730,182.53318786621094,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.75,0.8802738785743713,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.5,0.823378324508667,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.25,0.6410945653915405,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.0,0.4692378044128418,SETSUKA,Create one continuous five-second continuity bridge_ Treat t.mp4,3.5,0.43269121646881104,0.3121737241744995,0.36235830187797546,0.35087692737579346,0.3180716931819916,0.8802738785743713,0.29255005717277527
731,182.78323364257812,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,2.0,0.952389121055603,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,1.75,0.5211338400840759,SETSUKA,Create one continuous cinematic 4-second transition using th.mp4,2.5,0.49166759848594666,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,2.25,0.4313792884349823,SETSUKA,Create one continuous cinematic 4-second transition using th.mp4,2.25,0.42664778232574463,0.2824784517288208,0.38105347752571106,0.3564465641975403,0.32896482944488525,0.952389121055603,0.31320297718048096
732,183.0332794189453,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,2.25,0.7860121130943298,TSUKUYOMI,Create one continuous 4-second cinematic transition between.mp4,0.0,0.49310001730918884,SAKURI,One continuous four-second macro fabric repair shot connecti.mp4,4.0,0.45055773854255676,SAKURI,Single continuous 4-second closing take_ Begin exactly at th.mp4,3.0,0.4462360143661499,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,2.5,0.4386790990829468,0.3045772910118103,0.45055773854255676,0.49310001730918884,0.3719932734966278,0.7860121130943298,0.3341761529445648
733,183.2833251953125,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,2.75,0.7424132823944092,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,2.5,0.7405662536621094,SETSUKA,Create a seamless transition from the supplied snowy palace.mp4,1.75,0.5433123111724854,SETSUKA,Create a seamless transition from the supplied snowy palace.mp4,1.5,0.5355799794197083,SETSUKA,Create a seamless transition from the supplied snowy palace.mp4,1.25,0.5029737949371338,0.2301701307296753,0.27140164375305176,0.24737221002578735,0.30271753668785095,0.7424132823944092,0.16572465002536774
734,183.5333709716797,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.0,0.9221851825714111,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,2.75,0.8388810157775879,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.25,0.7464364767074585,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.5,0.5795425176620483,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.0,0.4911844730377197,0.12465021014213562,0.15499886870384216,0.23792780935764313,0.26535841822624207,0.9221851825714111,0.13642087578773499
735,183.78341674804688,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.25,0.9782764911651611,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.5,0.8966593742370605,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.0,0.8135212063789368,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.75,0.8113184571266174,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,4.0,0.8079084157943726,0.13801509141921997,0.20066651701927185,0.36052635312080383,0.2653787136077881,0.9782764911651611,0.2204003930091858
736,184.03346252441406,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.5,0.9737865924835205,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.75,0.9677874445915222,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,4.0,0.9651361107826233,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,0.0,0.9582922458648682,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,0.25,0.9554107189178467,0.04010070860385895,0.19640709459781647,0.32381144165992737,0.265948623418808,0.9737865924835205,0.21349602937698364
737,184.28350830078125,SETSUKA,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.75,0.9871300458908081,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,4.0,0.9869864583015442,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,0.5,0.9838833808898926,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,0.25,0.9829841256141663,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,0.0,0.9826535582542419,0.05737067013978958,0.2033699005842209,0.3440845310688019,0.2748470902442932,0.9871300458908081,0.24284601211547852
738,184.53355407714844,SETSUKA,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,0.25,0.9319005012512207,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,0.0,0.9314554929733276,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,4.0,0.9293160438537598,SETSUKA,Create a seamless transition from the supplied snowy forest.mp4,3.75,0.9288252592086792,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,0.5,0.9282975196838379,0.04405033588409424,0.20671218633651733,0.3360380232334137,0.254730224609375,0.9319005012512207,0.19727951288223267
739,184.78359985351562,SETSUKA,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.75,0.995136559009552,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.5,0.9923565983772278,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.25,0.9922357797622681,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,1.0,0.9891367554664612,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.0,0.9518203735351562,0.09123530983924866,0.2130480706691742,0.3241564929485321,0.23188017308712006,0.995136559009552,0.16969124972820282
740,185.0336456298828,SETSUKA,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,1.0,0.9955729842185974,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.25,0.9908972978591919,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.75,0.9897865056991577,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.5,0.9869147539138794,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.0,0.9470356106758118,0.09837369620800018,0.2091010957956314,0.3336505889892578,0.2380935400724411,0.9955729842185974,0.17212727665901184
741,185.28369140625,SETSUKA,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,1.25,0.9935485124588013,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.5,0.9137961864471436,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.75,0.9086772203445435,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,0.25,0.9053516983985901,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,1.0,0.9032658934593201,0.1157127246260643,0.20660293102264404,0.26628023386001587,0.19478148221969604,0.9935485124588013,0.14391526579856873
742,185.5337371826172,SETSUKA,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,1.5,0.993114173412323,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,1.75,0.8890395760536194,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,1.5,0.8888375759124756,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,1.75,0.8568954467773438,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,1.25,0.8158934116363525,0.17882676422595978,0.21637509763240814,0.26572635769844055,0.17123326659202576,0.993114173412323,0.13881780207157135
743,185.78378295898438,SETSUKA,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,1.75,0.993628740310669,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,1.75,0.9202191829681396,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,2.0,0.9124188423156738,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,2.0,0.861968994140625,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,2.25,0.8489043712615967,0.16650603711605072,0.2490565925836563,0.2834487855434418,0.1571800857782364,0.993628740310669,0.15800130367279053
744,186.03382873535156,SETSUKA,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,2.0,0.9959720373153687,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,2.25,0.9720346927642822,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,2.5,0.9134361147880554,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,2.25,0.8689109086990356,SETSUKA,Create one continuous five-second palace-approach motion bet.mp4,2.5,0.8514804840087891,0.19324994087219238,0.2755165696144104,0.28805410861968994,0.16056212782859802,0.9959720373153687,0.12652912735939026
745,186.28387451171875,SETSUKA,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,2.25,0.9920745491981506,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,2.5,0.971578061580658,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,2.0,0.956124484539032,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,2.75,0.9053244590759277,SETSUKA,Add elegant cinematic magic to the existing architectural tr.mp4,3.0,0.8662857413291931,0.20639020204544067,0.3017684519290924,0.270297646522522,0.1921989619731903,0.9920745491981506,0.13844400644302368
